sample_id,document_id,document_family_id,doc_type,data_source,is_synthetic,license,is_tampered,tampering_type,image_path,mask_path,width,height,tampered_pixel_count,tampered_area_ratio,split
synthetic_doc_family_invoice_028_inst_00_tampered_v1_copy_move,doc_family_invoice_028_inst_00,doc_family_invoice_028,invoice,synthetic_docforensics,1,MIT,1,copy_move,data\val\images\synthetic_doc_family_invoice_028_inst_00_tampered_v1_copy_move.png,data\val\masks\synthetic_doc_family_invoice_028_inst_00_tampered_v1_copy_move.png,800,1050,11760,0.014,val
synthetic_doc_family_invoice_028_inst_00_tampered_v2_splicing,doc_family_invoice_028_inst_00,doc_family_invoice_028,invoice,synthetic_docforensics,1,MIT,1,splicing,data\val\images\synthetic_doc_family_invoice_028_inst_00_tampered_v2_splicing.png,data\val\masks\synthetic_doc_family_invoice_028_inst_00_tampered_v2_splicing.png,800,1050,4311,0.005132142857142857,val
synthetic_doc_family_invoice_028_inst_00_tampered_v3_erasure_inpainting,doc_family_invoice_028_inst_00,doc_family_invoice_028,invoice,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\val\images\synthetic_doc_family_invoice_028_inst_00_tampered_v3_erasure_inpainting.png,data\val\masks\synthetic_doc_family_invoice_028_inst_00_tampered_v3_erasure_inpainting.png,800,1050,14276,0.016995238095238095,val
synthetic_doc_family_invoice_029_inst_00_authentic,doc_family_invoice_029_inst_00,doc_family_invoice_029,invoice,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_invoice_029_inst_00_authentic.png,data\train\masks\synthetic_doc_family_invoice_029_inst_00_authentic.png,800,1050,0,0.0,train
synthetic_doc_family_invoice_029_inst_00_tampered_v1_copy_move,doc_family_invoice_029_inst_00,doc_family_invoice_029,invoice,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_invoice_029_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_invoice_029_inst_00_tampered_v1_copy_move.png,800,1050,20900,0.024880952380952382,train
synthetic_doc_family_invoice_029_inst_00_tampered_v2_splicing,doc_family_invoice_029_inst_00,doc_family_invoice_029,invoice,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_invoice_029_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_invoice_029_inst_00_tampered_v2_splicing.png,800,1050,4745,0.005648809523809524,train
synthetic_doc_family_invoice_029_inst_00_tampered_v3_erasure_inpainting,doc_family_invoice_029_inst_00,doc_family_invoice_029,invoice,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_invoice_029_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_invoice_029_inst_00_tampered_v3_erasure_inpainting.png,800,1050,14784,0.0176,train
synthetic_doc_family_invoice_030_inst_00_authentic,doc_family_invoice_030_inst_00,doc_family_invoice_030,invoice,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_invoice_030_inst_00_authentic.png,data\train\masks\synthetic_doc_family_invoice_030_inst_00_authentic.png,800,1050,0,0.0,train
synthetic_doc_family_invoice_030_inst_00_tampered_v1_copy_move,doc_family_invoice_030_inst_00,doc_family_invoice_030,invoice,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_invoice_030_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_invoice_030_inst_00_tampered_v1_copy_move.png,800,1050,10795,0.012851190476190476,train
synthetic_doc_family_invoice_030_inst_00_tampered_v2_splicing,doc_family_invoice_030_inst_00,doc_family_invoice_030,invoice,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_invoice_030_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_invoice_030_inst_00_tampered_v2_splicing.png,800,1050,4359,0.005189285714285714,train
synthetic_doc_family_invoice_030_inst_00_tampered_v3_erasure_inpainting,doc_family_invoice_030_inst_00,doc_family_invoice_030,invoice,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_invoice_030_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_invoice_030_inst_00_tampered_v3_erasure_inpainting.png,800,1050,9975,0.011875,train
synthetic_doc_family_id_card_001_inst_00_authentic,doc_family_id_card_001_inst_00,doc_family_id_card_001,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_001_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_001_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_001_inst_00_tampered_v1_copy_move,doc_family_id_card_001_inst_00,doc_family_id_card_001,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_001_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_001_inst_00_tampered_v1_copy_move.png,900,600,5676,0.010511111111111112,train
synthetic_doc_family_id_card_001_inst_00_tampered_v2_splicing,doc_family_id_card_001_inst_00,doc_family_id_card_001,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_001_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_001_inst_00_tampered_v2_splicing.png,900,600,1637,0.0030314814814814814,train
synthetic_doc_family_id_card_001_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_001_inst_00,doc_family_id_card_001,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_001_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_001_inst_00_tampered_v3_erasure_inpainting.png,900,600,6840,0.012666666666666666,train
synthetic_doc_family_id_card_002_inst_00_authentic,doc_family_id_card_002_inst_00,doc_family_id_card_002,id_card,synthetic_docforensics,1,MIT,0,none,data\test\images\synthetic_doc_family_id_card_002_inst_00_authentic.png,data\test\masks\synthetic_doc_family_id_card_002_inst_00_authentic.png,900,600,0,0.0,test
synthetic_doc_family_id_card_002_inst_00_tampered_v1_copy_move,doc_family_id_card_002_inst_00,doc_family_id_card_002,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\test\images\synthetic_doc_family_id_card_002_inst_00_tampered_v1_copy_move.png,data\test\masks\synthetic_doc_family_id_card_002_inst_00_tampered_v1_copy_move.png,900,600,9238,0.017107407407407408,test
synthetic_doc_family_id_card_002_inst_00_tampered_v2_splicing,doc_family_id_card_002_inst_00,doc_family_id_card_002,id_card,synthetic_docforensics,1,MIT,1,splicing,data\test\images\synthetic_doc_family_id_card_002_inst_00_tampered_v2_splicing.png,data\test\masks\synthetic_doc_family_id_card_002_inst_00_tampered_v2_splicing.png,900,600,2292,0.004244444444444445,test
synthetic_doc_family_id_card_002_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_002_inst_00,doc_family_id_card_002,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\test\images\synthetic_doc_family_id_card_002_inst_00_tampered_v3_erasure_inpainting.png,data\test\masks\synthetic_doc_family_id_card_002_inst_00_tampered_v3_erasure_inpainting.png,900,600,10481,0.019409259259259258,test
synthetic_doc_family_id_card_003_inst_00_authentic,doc_family_id_card_003_inst_00,doc_family_id_card_003,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_003_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_003_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_003_inst_00_tampered_v1_copy_move,doc_family_id_card_003_inst_00,doc_family_id_card_003,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_003_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_003_inst_00_tampered_v1_copy_move.png,900,600,7128,0.0132,train
synthetic_doc_family_id_card_003_inst_00_tampered_v2_splicing,doc_family_id_card_003_inst_00,doc_family_id_card_003,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_003_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_003_inst_00_tampered_v2_splicing.png,900,600,2558,0.004737037037037037,train
synthetic_doc_family_id_card_003_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_003_inst_00,doc_family_id_card_003,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_003_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_003_inst_00_tampered_v3_erasure_inpainting.png,900,600,4352,0.008059259259259259,train
synthetic_doc_family_id_card_004_inst_00_authentic,doc_family_id_card_004_inst_00,doc_family_id_card_004,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_004_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_004_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_004_inst_00_tampered_v1_copy_move,doc_family_id_card_004_inst_00,doc_family_id_card_004,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_004_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_004_inst_00_tampered_v1_copy_move.png,900,600,3105,0.00575,train
synthetic_doc_family_id_card_004_inst_00_tampered_v2_splicing,doc_family_id_card_004_inst_00,doc_family_id_card_004,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_004_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_004_inst_00_tampered_v2_splicing.png,900,600,2224,0.004118518518518519,train
synthetic_doc_family_id_card_004_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_004_inst_00,doc_family_id_card_004,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_004_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_004_inst_00_tampered_v3_erasure_inpainting.png,900,600,7824,0.01448888888888889,train
synthetic_doc_family_id_card_005_inst_00_authentic,doc_family_id_card_005_inst_00,doc_family_id_card_005,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_005_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_005_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_005_inst_00_tampered_v1_copy_move,doc_family_id_card_005_inst_00,doc_family_id_card_005,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_005_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_005_inst_00_tampered_v1_copy_move.png,900,600,4176,0.007733333333333333,train
synthetic_doc_family_id_card_005_inst_00_tampered_v2_splicing,doc_family_id_card_005_inst_00,doc_family_id_card_005,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_005_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_005_inst_00_tampered_v2_splicing.png,900,600,3670,0.006796296296296296,train
synthetic_doc_family_id_card_005_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_005_inst_00,doc_family_id_card_005,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_005_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_005_inst_00_tampered_v3_erasure_inpainting.png,900,600,7250,0.013425925925925926,train
synthetic_doc_family_id_card_006_inst_00_authentic,doc_family_id_card_006_inst_00,doc_family_id_card_006,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_006_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_006_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_006_inst_00_tampered_v1_copy_move,doc_family_id_card_006_inst_00,doc_family_id_card_006,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_006_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_006_inst_00_tampered_v1_copy_move.png,900,600,4272,0.007911111111111112,train
synthetic_doc_family_id_card_006_inst_00_tampered_v2_splicing,doc_family_id_card_006_inst_00,doc_family_id_card_006,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_006_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_006_inst_00_tampered_v2_splicing.png,900,600,1929,0.0035722222222222223,train
synthetic_doc_family_id_card_006_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_006_inst_00,doc_family_id_card_006,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_006_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_006_inst_00_tampered_v3_erasure_inpainting.png,900,600,8658,0.016033333333333333,train
synthetic_doc_family_id_card_007_inst_00_authentic,doc_family_id_card_007_inst_00,doc_family_id_card_007,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_007_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_007_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_007_inst_00_tampered_v1_copy_move,doc_family_id_card_007_inst_00,doc_family_id_card_007,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_007_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_007_inst_00_tampered_v1_copy_move.png,900,600,11780,0.021814814814814815,train
synthetic_doc_family_id_card_007_inst_00_tampered_v2_splicing,doc_family_id_card_007_inst_00,doc_family_id_card_007,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_007_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_007_inst_00_tampered_v2_splicing.png,900,600,3172,0.005874074074074074,train
synthetic_doc_family_id_card_007_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_007_inst_00,doc_family_id_card_007,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_007_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_007_inst_00_tampered_v3_erasure_inpainting.png,900,600,3542,0.0065592592592592595,train
synthetic_doc_family_id_card_008_inst_00_authentic,doc_family_id_card_008_inst_00,doc_family_id_card_008,id_card,synthetic_docforensics,1,MIT,0,none,data\val\images\synthetic_doc_family_id_card_008_inst_00_authentic.png,data\val\masks\synthetic_doc_family_id_card_008_inst_00_authentic.png,900,600,0,0.0,val
synthetic_doc_family_id_card_008_inst_00_tampered_v1_copy_move,doc_family_id_card_008_inst_00,doc_family_id_card_008,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\val\images\synthetic_doc_family_id_card_008_inst_00_tampered_v1_copy_move.png,data\val\masks\synthetic_doc_family_id_card_008_inst_00_tampered_v1_copy_move.png,900,600,8729,0.016164814814814816,val
synthetic_doc_family_id_card_008_inst_00_tampered_v2_splicing,doc_family_id_card_008_inst_00,doc_family_id_card_008,id_card,synthetic_docforensics,1,MIT,1,splicing,data\val\images\synthetic_doc_family_id_card_008_inst_00_tampered_v2_splicing.png,data\val\masks\synthetic_doc_family_id_card_008_inst_00_tampered_v2_splicing.png,900,600,3356,0.0062148148148148145,val
synthetic_doc_family_id_card_008_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_008_inst_00,doc_family_id_card_008,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\val\images\synthetic_doc_family_id_card_008_inst_00_tampered_v3_erasure_inpainting.png,data\val\masks\synthetic_doc_family_id_card_008_inst_00_tampered_v3_erasure_inpainting.png,900,600,5780,0.010703703703703703,val
synthetic_doc_family_id_card_009_inst_00_authentic,doc_family_id_card_009_inst_00,doc_family_id_card_009,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_009_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_009_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_009_inst_00_tampered_v1_copy_move,doc_family_id_card_009_inst_00,doc_family_id_card_009,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_009_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_009_inst_00_tampered_v1_copy_move.png,900,600,15344,0.028414814814814816,train
synthetic_doc_family_id_card_009_inst_00_tampered_v2_splicing,doc_family_id_card_009_inst_00,doc_family_id_card_009,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_009_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_009_inst_00_tampered_v2_splicing.png,900,600,3344,0.006192592592592592,train
synthetic_doc_family_id_card_009_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_009_inst_00,doc_family_id_card_009,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_009_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_009_inst_00_tampered_v3_erasure_inpainting.png,900,600,5328,0.009866666666666666,train
synthetic_doc_family_id_card_010_inst_00_authentic,doc_family_id_card_010_inst_00,doc_family_id_card_010,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_010_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_010_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_010_inst_00_tampered_v1_copy_move,doc_family_id_card_010_inst_00,doc_family_id_card_010,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_010_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_010_inst_00_tampered_v1_copy_move.png,900,600,4403,0.008153703703703703,train
synthetic_doc_family_id_card_010_inst_00_tampered_v2_splicing,doc_family_id_card_010_inst_00,doc_family_id_card_010,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_010_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_010_inst_00_tampered_v2_splicing.png,900,600,1742,0.003225925925925926,train
synthetic_doc_family_id_card_010_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_010_inst_00,doc_family_id_card_010,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_010_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_010_inst_00_tampered_v3_erasure_inpainting.png,900,600,8854,0.016396296296296298,train
synthetic_doc_family_id_card_011_inst_00_authentic,doc_family_id_card_011_inst_00,doc_family_id_card_011,id_card,synthetic_docforensics,1,MIT,0,none,data\test\images\synthetic_doc_family_id_card_011_inst_00_authentic.png,data\test\masks\synthetic_doc_family_id_card_011_inst_00_authentic.png,900,600,0,0.0,test
synthetic_doc_family_id_card_011_inst_00_tampered_v1_copy_move,doc_family_id_card_011_inst_00,doc_family_id_card_011,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\test\images\synthetic_doc_family_id_card_011_inst_00_tampered_v1_copy_move.png,data\test\masks\synthetic_doc_family_id_card_011_inst_00_tampered_v1_copy_move.png,900,600,6061,0.011224074074074074,test
synthetic_doc_family_id_card_011_inst_00_tampered_v2_splicing,doc_family_id_card_011_inst_00,doc_family_id_card_011,id_card,synthetic_docforensics,1,MIT,1,splicing,data\test\images\synthetic_doc_family_id_card_011_inst_00_tampered_v2_splicing.png,data\test\masks\synthetic_doc_family_id_card_011_inst_00_tampered_v2_splicing.png,900,600,3076,0.0056962962962962965,test
synthetic_doc_family_id_card_011_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_011_inst_00,doc_family_id_card_011,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\test\images\synthetic_doc_family_id_card_011_inst_00_tampered_v3_erasure_inpainting.png,data\test\masks\synthetic_doc_family_id_card_011_inst_00_tampered_v3_erasure_inpainting.png,900,600,2740,0.005074074074074074,test
synthetic_doc_family_id_card_012_inst_00_authentic,doc_family_id_card_012_inst_00,doc_family_id_card_012,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_012_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_012_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_012_inst_00_tampered_v1_copy_move,doc_family_id_card_012_inst_00,doc_family_id_card_012,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_012_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_012_inst_00_tampered_v1_copy_move.png,900,600,10203,0.018894444444444443,train
synthetic_doc_family_id_card_012_inst_00_tampered_v2_splicing,doc_family_id_card_012_inst_00,doc_family_id_card_012,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_012_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_012_inst_00_tampered_v2_splicing.png,900,600,3356,0.0062148148148148145,train
synthetic_doc_family_id_card_012_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_012_inst_00,doc_family_id_card_012,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_012_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_012_inst_00_tampered_v3_erasure_inpainting.png,900,600,4194,0.0077666666666666665,train
synthetic_doc_family_id_card_013_inst_00_authentic,doc_family_id_card_013_inst_00,doc_family_id_card_013,id_card,synthetic_docforensics,1,MIT,0,none,data\val\images\synthetic_doc_family_id_card_013_inst_00_authentic.png,data\val\masks\synthetic_doc_family_id_card_013_inst_00_authentic.png,900,600,0,0.0,val
synthetic_doc_family_id_card_013_inst_00_tampered_v1_copy_move,doc_family_id_card_013_inst_00,doc_family_id_card_013,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\val\images\synthetic_doc_family_id_card_013_inst_00_tampered_v1_copy_move.png,data\val\masks\synthetic_doc_family_id_card_013_inst_00_tampered_v1_copy_move.png,900,600,5434,0.010062962962962963,val
synthetic_doc_family_id_card_013_inst_00_tampered_v2_splicing,doc_family_id_card_013_inst_00,doc_family_id_card_013,id_card,synthetic_docforensics,1,MIT,1,splicing,data\val\images\synthetic_doc_family_id_card_013_inst_00_tampered_v2_splicing.png,data\val\masks\synthetic_doc_family_id_card_013_inst_00_tampered_v2_splicing.png,900,600,1998,0.0037,val
synthetic_doc_family_id_card_013_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_013_inst_00,doc_family_id_card_013,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\val\images\synthetic_doc_family_id_card_013_inst_00_tampered_v3_erasure_inpainting.png,data\val\masks\synthetic_doc_family_id_card_013_inst_00_tampered_v3_erasure_inpainting.png,900,600,10947,0.020272222222222223,val
synthetic_doc_family_id_card_014_inst_00_authentic,doc_family_id_card_014_inst_00,doc_family_id_card_014,id_card,synthetic_docforensics,1,MIT,0,none,data\test\images\synthetic_doc_family_id_card_014_inst_00_authentic.png,data\test\masks\synthetic_doc_family_id_card_014_inst_00_authentic.png,900,600,0,0.0,test
synthetic_doc_family_id_card_014_inst_00_tampered_v1_copy_move,doc_family_id_card_014_inst_00,doc_family_id_card_014,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\test\images\synthetic_doc_family_id_card_014_inst_00_tampered_v1_copy_move.png,data\test\masks\synthetic_doc_family_id_card_014_inst_00_tampered_v1_copy_move.png,900,600,5635,0.010435185185185184,test
synthetic_doc_family_id_card_014_inst_00_tampered_v2_splicing,doc_family_id_card_014_inst_00,doc_family_id_card_014,id_card,synthetic_docforensics,1,MIT,1,splicing,data\test\images\synthetic_doc_family_id_card_014_inst_00_tampered_v2_splicing.png,data\test\masks\synthetic_doc_family_id_card_014_inst_00_tampered_v2_splicing.png,900,600,2490,0.004611111111111111,test
synthetic_doc_family_id_card_014_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_014_inst_00,doc_family_id_card_014,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\test\images\synthetic_doc_family_id_card_014_inst_00_tampered_v3_erasure_inpainting.png,data\test\masks\synthetic_doc_family_id_card_014_inst_00_tampered_v3_erasure_inpainting.png,900,600,4853,0.008987037037037036,test
synthetic_doc_family_id_card_015_inst_00_authentic,doc_family_id_card_015_inst_00,doc_family_id_card_015,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_015_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_015_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_015_inst_00_tampered_v1_copy_move,doc_family_id_card_015_inst_00,doc_family_id_card_015,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_015_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_015_inst_00_tampered_v1_copy_move.png,900,600,11362,0.021040740740740742,train
synthetic_doc_family_id_card_015_inst_00_tampered_v2_splicing,doc_family_id_card_015_inst_00,doc_family_id_card_015,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_015_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_015_inst_00_tampered_v2_splicing.png,900,600,2280,0.004222222222222222,train
synthetic_doc_family_id_card_015_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_015_inst_00,doc_family_id_card_015,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_015_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_015_inst_00_tampered_v3_erasure_inpainting.png,900,600,4050,0.0075,train
synthetic_doc_family_id_card_016_inst_00_authentic,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_016_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_016_inst_00_authentic.png,900,600,0,0.0,train
synthetic_doc_family_id_card_016_inst_00_tampered_v1_copy_move,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic_docforensics,1,MIT,1,copy_move,data\train\images\synthetic_doc_family_id_card_016_inst_00_tampered_v1_copy_move.png,data\train\masks\synthetic_doc_family_id_card_016_inst_00_tampered_v1_copy_move.png,900,600,4464,0.008266666666666667,train
synthetic_doc_family_id_card_016_inst_00_tampered_v2_splicing,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic_docforensics,1,MIT,1,splicing,data\train\images\synthetic_doc_family_id_card_016_inst_00_tampered_v2_splicing.png,data\train\masks\synthetic_doc_family_id_card_016_inst_00_tampered_v2_splicing.png,900,600,2252,0.00417037037037037,train
synthetic_doc_family_id_card_016_inst_00_tampered_v3_erasure_inpainting,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic_docforensics,1,MIT,1,erasure_inpainting,data\train\images\synthetic_doc_family_id_card_016_inst_00_tampered_v3_erasure_inpainting.png,data\train\masks\synthetic_doc_family_id_card_016_inst_00_tampered_v3_erasure_inpainting.png,900,600,4902,0.009077777777777778,train
synthetic_doc_family_id_card_017_inst_00_authentic,doc_family_id_card_017_inst_00,doc_family_id_card_017,id_card,synthetic_docforensics,1,MIT,0,none,data\train\images\synthetic_doc_family_id_card_017_inst_00_authentic.png,data\train\masks\synthetic_doc_family_id_card_017_inst_00_authentic.png,900,600,0,0.0,train
